chain,address,slug,check,impact
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,locked-ether,medium
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,assembly,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,assembly,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,assembly,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,assembly,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,solc-version,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,naming-convention,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,naming-convention,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,naming-convention,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,naming-convention,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,too-many-digits,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,too-many-digits,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,too-many-digits,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,too-many-digits,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,unindexed-event-address,informational
ethereum,0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,aura,immutable-states,optimization
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,locked-ether,medium
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,assembly,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,assembly,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,assembly,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,assembly,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,solc-version,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,naming-convention,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,naming-convention,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,naming-convention,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,naming-convention,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,too-many-digits,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,too-many-digits,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,too-many-digits,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,too-many-digits,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,unindexed-event-address,informational
ethereum,0x58e6c7ab55aa9012eacca16d1ed4c15795669e1c,aura,immutable-states,optimization
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,missing-zero-check,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,missing-zero-check,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,missing-zero-check,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,reentrancy-benign,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,reentrancy-benign,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,reentrancy-benign,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,reentrancy-events,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,reentrancy-events,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,reentrancy-events,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,timestamp,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,timestamp,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,timestamp,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,timestamp,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,timestamp,low
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,assembly,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,assembly,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,solc-version,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,low-level-calls,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,naming-convention,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,naming-convention,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,naming-convention,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,naming-convention,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,naming-convention,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,naming-convention,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,naming-convention,informational
optimism,0x97513e975a7fa9072c72c92d8000b0db90b163c5,aura,constable-states,optimization
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,incorrect-return,high
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,incorrect-return,high
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,incorrect-return,high
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,incorrect-return,high
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,incorrect-return,high
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,incorrect-return,high
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,unused-return,medium
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,unused-return,medium
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,unused-return,medium
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,unused-return,medium
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,incorrect-modifier,low
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,reentrancy-events,low
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,assembly,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,assembly,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,assembly,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,assembly,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,assembly,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,assembly,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,assembly,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,dead-code,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,dead-code,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,dead-code,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,dead-code,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,dead-code,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,dead-code,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,solc-version,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,low-level-calls,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,low-level-calls,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,low-level-calls,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,low-level-calls,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,missing-inheritance,informational
arbitrum,0x32eb7902d4134bf98a28b963d26de779af92a212,aura,unindexed-event-address,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,shadowing-local,low
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,timestamp,low
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,assembly,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,assembly,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,assembly,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,assembly,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,assembly,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,solc-version,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,naming-convention,informational
arbitrum,0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,aura,constable-states,optimization
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,unused-return,medium
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,unused-return,medium
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,missing-zero-check,low
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,assembly,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,solc-version,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,low-level-calls,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,low-level-calls,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,low-level-calls,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,low-level-calls,informational
ethereum,0x7a56e1c57c7475ccf742a1832b028f0456652f97,crvusd,unindexed-event-address,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,unused-return,medium
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,unused-return,medium
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,missing-zero-check,low
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,assembly,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,solc-version,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,low-level-calls,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,low-level-calls,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,low-level-calls,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,low-level-calls,informational
ethereum,0xd9d920aa40f578ab794426f5c90f6c731d159def,crvusd,unindexed-event-address,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,divide-before-multiply,medium
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,incorrect-equality,medium
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,incorrect-equality,medium
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,incorrect-equality,medium
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,incorrect-equality,medium
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,incorrect-equality,medium
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,incorrect-equality,medium
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,uninitialized-local,medium
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,reentrancy-events,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,timestamp,low
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,assembly,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,assembly,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,low-level-calls,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,low-level-calls,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,low-level-calls,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,low-level-calls,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,low-level-calls,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0x9f04112af02ce57c10d946481ea06373719c1e7e,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,divide-before-multiply,medium
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,incorrect-equality,medium
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,incorrect-equality,medium
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,incorrect-equality,medium
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,incorrect-equality,medium
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,incorrect-equality,medium
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,incorrect-equality,medium
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,uninitialized-local,medium
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,reentrancy-events,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,timestamp,low
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,assembly,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,assembly,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,low-level-calls,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,low-level-calls,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,low-level-calls,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,low-level-calls,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,low-level-calls,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xe0f7c023763d782970ab45e9232255a64290cd6a,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,divide-before-multiply,medium
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,incorrect-equality,medium
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,incorrect-equality,medium
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,incorrect-equality,medium
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,incorrect-equality,medium
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,incorrect-equality,medium
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,incorrect-equality,medium
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,uninitialized-local,medium
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,reentrancy-events,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,timestamp,low
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,assembly,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,assembly,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,low-level-calls,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,low-level-calls,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,low-level-calls,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,low-level-calls,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,low-level-calls,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0xb7698c690752ae034e914a29a0de67339a94982b,crvusd,naming-convention,informational
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,divide-before-multiply,medium
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,incorrect-equality,medium
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,incorrect-equality,medium
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,incorrect-equality,medium
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,incorrect-equality,medium
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,incorrect-equality,medium
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,incorrect-equality,medium
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,uninitialized-local,medium
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,reentrancy-events,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,timestamp,low
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,assembly,informational
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,assembly,informational
base,0x45acdee3c9f7e1c7ad6cc10c9cb9f74eb52d0e70,crvusd,low-level-calls,informational
