protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile
kyber-swap,sherlock,Sherlock,,2023-07-15T00:00:00Z,https://github.com/sherlock-audit/2023-07-kyber-swap-judging,repo=2023-07-kyber-swap-judging,audit_events_sherlock.csv
blueberry,sherlock,Sherlock,,2023-07-15T00:00:00Z,https://github.com/sherlock-audit/2023-07-blueberry,repo=2023-07-blueberry,audit_events_sherlock.csv
blueberry,sherlock,Sherlock,,2023-07-15T00:00:00Z,https://github.com/sherlock-audit/2023-07-blueberry-judging,repo=2023-07-blueberry-judging,audit_events_sherlock.csv
perennial,sherlock,Sherlock,,2023-07-15T00:00:00Z,https://github.com/sherlock-audit/2023-07-perennial,repo=2023-07-perennial,audit_events_sherlock.csv
perennial,sherlock,Sherlock,,2023-07-15T00:00:00Z,https://github.com/sherlock-audit/2023-07-perennial-judging,repo=2023-07-perennial-judging,audit_events_sherlock.csv
cooler,sherlock,Sherlock,,2023-08-15T00:00:00Z,https://github.com/sherlock-audit/2023-08-cooler,repo=2023-08-cooler,audit_events_sherlock.csv
cooler,sherlock,Sherlock,,2023-08-15T00:00:00Z,https://github.com/sherlock-audit/2023-08-cooler-judging,repo=2023-08-cooler-judging,audit_events_sherlock.csv
symmetrical,sherlock,Sherlock,,2023-08-15T00:00:00Z,https://github.com/sherlock-audit/2023-08-symmetrical,repo=2023-08-symmetrical,audit_events_sherlock.csv
symmetrical,sherlock,Sherlock,,2023-08-15T00:00:00Z,https://github.com/sherlock-audit/2023-08-symmetrical-judging,repo=2023-08-symmetrical-judging,audit_events_sherlock.csv
gitcoin,sherlock,Sherlock,,2023-09-15T00:00:00Z,https://github.com/sherlock-audit/2023-09-Gitcoin,repo=2023-09-Gitcoin,audit_events_sherlock.csv
gitcoin,sherlock,Sherlock,,2023-09-15T00:00:00Z,https://github.com/sherlock-audit/2023-09-Gitcoin-judging,repo=2023-09-Gitcoin-judging,audit_events_sherlock.csv
nounsbuilder,sherlock,Sherlock,,2023-09-15T00:00:00Z,https://github.com/sherlock-audit/2023-09-nounsbuilder,repo=2023-09-nounsbuilder,audit_events_sherlock.csv
nounsbuilder,sherlock,Sherlock,,2023-09-15T00:00:00Z,https://github.com/sherlock-audit/2023-09-nounsbuilder-judging,repo=2023-09-nounsbuilder-judging,audit_events_sherlock.csv
perennial,sherlock,Sherlock,,2023-09-15T00:00:00Z,https://github.com/sherlock-audit/2023-09-perennial,repo=2023-09-perennial,audit_events_sherlock.csv
perennial,sherlock,Sherlock,,2023-09-15T00:00:00Z,https://github.com/sherlock-audit/2023-09-perennial-judging,repo=2023-09-perennial-judging,audit_events_sherlock.csv
ajna,sherlock,Sherlock,,2023-09-15T00:00:00Z,https://github.com/sherlock-audit/2023-09-ajna,repo=2023-09-ajna,audit_events_sherlock.csv
ajna,sherlock,Sherlock,,2023-09-15T00:00:00Z,https://github.com/sherlock-audit/2023-09-ajna-judging,repo=2023-09-ajna-judging,audit_events_sherlock.csv
real-wagmi,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-real-wagmi,repo=2023-10-real-wagmi,audit_events_sherlock.csv
real-wagmi,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-real-wagmi-judging,repo=2023-10-real-wagmi-judging,audit_events_sherlock.csv
notional,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-notional,repo=2023-10-notional,audit_events_sherlock.csv
notional,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-notional-judging,repo=2023-10-notional-judging,audit_events_sherlock.csv
aloe,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-aloe,repo=2023-10-aloe,audit_events_sherlock.csv
aloe,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-aloe-judging,repo=2023-10-aloe-judging,audit_events_sherlock.csv
looksrare,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-looksrare,repo=2023-10-looksrare,audit_events_sherlock.csv
looksrare,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-looksrare-judging,repo=2023-10-looksrare-judging,audit_events_sherlock.csv
perennial,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-perennial,repo=2023-10-perennial,audit_events_sherlock.csv
perennial,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-perennial-judging,repo=2023-10-perennial-judging,audit_events_sherlock.csv
mzero,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-mzero,repo=2023-10-mzero,audit_events_sherlock.csv
mzero,sherlock,Sherlock,,2023-10-15T00:00:00Z,https://github.com/sherlock-audit/2023-10-mzero-judging,repo=2023-10-mzero-judging,audit_events_sherlock.csv
convergence,sherlock,Sherlock,,2023-11-15T00:00:00Z,https://github.com/sherlock-audit/2023-11-convergence,repo=2023-11-convergence,audit_events_sherlock.csv
convergence,sherlock,Sherlock,,2023-11-15T00:00:00Z,https://github.com/sherlock-audit/2023-11-convergence-judging,repo=2023-11-convergence-judging,audit_events_sherlock.csv
covalent,sherlock,Sherlock,,2023-11-15T00:00:00Z,https://github.com/sherlock-audit/2023-11-covalent,repo=2023-11-covalent,audit_events_sherlock.csv
covalent,sherlock,Sherlock,,2023-11-15T00:00:00Z,https://github.com/sherlock-audit/2023-11-covalent-judging,repo=2023-11-covalent-judging,audit_events_sherlock.csv
olympus,sherlock,Sherlock,,2023-11-15T00:00:00Z,https://github.com/sherlock-audit/2023-11-olympus,repo=2023-11-olympus,audit_events_sherlock.csv
olympus,sherlock,Sherlock,,2023-11-15T00:00:00Z,https://github.com/sherlock-audit/2023-11-olympus-judging,repo=2023-11-olympus-judging,audit_events_sherlock.csv
dodo,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-dodo,repo=2023-12-dodo,audit_events_sherlock.csv
dodo,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-dodo-judging,repo=2023-12-dodo-judging,audit_events_sherlock.csv
footium,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-footium,repo=2023-12-footium,audit_events_sherlock.csv
footium,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-footium-judging,repo=2023-12-footium-judging,audit_events_sherlock.csv
flatmoney,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-flatmoney,repo=2023-12-flatmoney,audit_events_sherlock.csv
flatmoney,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-flatmoney-judging,repo=2023-12-flatmoney-judging,audit_events_sherlock.csv
dodo-gsp,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-dodo-gsp,repo=2023-12-dodo-gsp,audit_events_sherlock.csv
dodo-gsp,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-dodo-gsp-judging,repo=2023-12-dodo-gsp-judging,audit_events_sherlock.csv
jojo-exchange-update,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-jojo-exchange-update,repo=2023-12-jojo-exchange-update,audit_events_sherlock.csv
jojo-exchange-update,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-jojo-exchange-update-judging,repo=2023-12-jojo-exchange-update-judging,audit_events_sherlock.csv
arcadia,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-arcadia,repo=2023-12-arcadia,audit_events_sherlock.csv
arcadia,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-arcadia-judging,repo=2023-12-arcadia-judging,audit_events_sherlock.csv
ubiquity,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-ubiquity,repo=2023-12-ubiquity,audit_events_sherlock.csv
ubiquity,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-ubiquity-judging,repo=2023-12-ubiquity-judging,audit_events_sherlock.csv
notional-update-5,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-notional-update-5,repo=2023-12-notional-update-5,audit_events_sherlock.csv
notional-update-5,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-notional-update-5-judging,repo=2023-12-notional-update-5-judging,audit_events_sherlock.csv
symm-io,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-symm-io,repo=2023-12-symm-io,audit_events_sherlock.csv
symm-io,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-symm-io-judging,repo=2023-12-symm-io-judging,audit_events_sherlock.csv
truflation,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-truflation,repo=2023-12-truflation,audit_events_sherlock.csv
truflation,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-truflation-judging,repo=2023-12-truflation-judging,audit_events_sherlock.csv
avail,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-avail,repo=2023-12-avail,audit_events_sherlock.csv
avail,sherlock,Sherlock,,2023-12-15T00:00:00Z,https://github.com/sherlock-audit/2023-12-avail-judging,repo=2023-12-avail-judging,audit_events_sherlock.csv
telcoin,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-telcoin,repo=2024-01-telcoin,audit_events_sherlock.csv
telcoin,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-telcoin-judging,repo=2024-01-telcoin-judging,audit_events_sherlock.csv
rio-vesting-escrow,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-rio-vesting-escrow,repo=2024-01-rio-vesting-escrow,audit_events_sherlock.csv
rio-vesting-escrow,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-rio-vesting-escrow-judging,repo=2024-01-rio-vesting-escrow-judging,audit_events_sherlock.csv
looksrare,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-looksrare,repo=2024-01-looksrare,audit_events_sherlock.csv
looksrare,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-looksrare-judging,repo=2024-01-looksrare-judging,audit_events_sherlock.csv
olympus-on-chain-governance,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-olympus-on-chain-governance,repo=2024-01-olympus-on-chain-governance,audit_events_sherlock.csv
olympus-on-chain-governance,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-olympus-on-chain-governance-judging,repo=2024-01-olympus-on-chain-governance-judging,audit_events_sherlock.csv
napier,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-napier,repo=2024-01-napier,audit_events_sherlock.csv
napier,sherlock,Sherlock,,2024-01-15T00:00:00Z,https://github.com/sherlock-audit/2024-01-napier-judging,repo=2024-01-napier-judging,audit_events_sherlock.csv
rubicon-finance,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-rubicon-finance,repo=2024-02-rubicon-finance,audit_events_sherlock.csv
rubicon-finance,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-rubicon-finance-judging,repo=2024-02-rubicon-finance-judging,audit_events_sherlock.csv
smilee-finance,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-smilee-finance,repo=2024-02-smilee-finance,audit_events_sherlock.csv
smilee-finance,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-smilee-finance-judging,repo=2024-02-smilee-finance-judging,audit_events_sherlock.csv
optimism-2024,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-optimism-2024,repo=2024-02-optimism-2024,audit_events_sherlock.csv
optimism-2024,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-optimism-2024-judging,repo=2024-02-optimism-2024-judging,audit_events_sherlock.csv
radicalxchange,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-radicalxchange,repo=2024-02-radicalxchange,audit_events_sherlock.csv
radicalxchange,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-radicalxchange-judging,repo=2024-02-radicalxchange-judging,audit_events_sherlock.csv
rio-network-core-protocol,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-rio-network-core-protocol,repo=2024-02-rio-network-core-protocol,audit_events_sherlock.csv
rio-network-core-protocol,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-rio-network-core-protocol-judging,repo=2024-02-rio-network-core-protocol-judging,audit_events_sherlock.csv
tapioca,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-tapioca,repo=2024-02-tapioca,audit_events_sherlock.csv
tapioca,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-tapioca-judging,repo=2024-02-tapioca-judging,audit_events_sherlock.csv
perpetual,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-perpetual,repo=2024-02-perpetual,audit_events_sherlock.csv
perpetual,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-perpetual-judging,repo=2024-02-perpetual-judging,audit_events_sherlock.csv
mento,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-mento,repo=2024-02-mento,audit_events_sherlock.csv
mento,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-mento-judging,repo=2024-02-mento-judging,audit_events_sherlock.csv
jala-swap,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-jala-swap,repo=2024-02-jala-swap,audit_events_sherlock.csv
jala-swap,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-jala-swap-judging,repo=2024-02-jala-swap-judging,audit_events_sherlock.csv
leverage-contracts,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-leverage-contracts,repo=2024-02-leverage-contracts,audit_events_sherlock.csv
leverage-contracts,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-leverage-contracts-judging,repo=2024-02-leverage-contracts-judging,audit_events_sherlock.csv
telcoin-platform-audit-update,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-telcoin-platform-audit-update,repo=2024-02-telcoin-platform-audit-update,audit_events_sherlock.csv
telcoin-platform-audit-update,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-telcoin-platform-audit-update-judging,repo=2024-02-telcoin-platform-audit-update-judging,audit_events_sherlock.csv
perennial-v2-3,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-perennial-v2-3,repo=2024-02-perennial-v2-3,audit_events_sherlock.csv
perennial-v2-3,sherlock,Sherlock,,2024-02-15T00:00:00Z,https://github.com/sherlock-audit/2024-02-perennial-v2-3-judging,repo=2024-02-perennial-v2-3-judging,audit_events_sherlock.csv
arrakis,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-arrakis,repo=2024-03-arrakis,audit_events_sherlock.csv
arrakis,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-arrakis-judging,repo=2024-03-arrakis-judging,audit_events_sherlock.csv
nouns-dao-2,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-nouns-dao-2,repo=2024-03-nouns-dao-2,audit_events_sherlock.csv
nouns-dao-2,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-nouns-dao-2-judging,repo=2024-03-nouns-dao-2-judging,audit_events_sherlock.csv
amphor,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-amphor,repo=2024-03-amphor,audit_events_sherlock.csv
amphor,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-amphor-judging,repo=2024-03-amphor-judging,audit_events_sherlock.csv
woofi-swap,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-woofi-swap,repo=2024-03-woofi-swap,audit_events_sherlock.csv
woofi-swap,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-woofi-swap-judging,repo=2024-03-woofi-swap-judging,audit_events_sherlock.csv
goat-trading,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-goat-trading,repo=2024-03-goat-trading,audit_events_sherlock.csv
goat-trading,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-goat-trading-judging,repo=2024-03-goat-trading-judging,audit_events_sherlock.csv
zap-protocol,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-zap-protocol,repo=2024-03-zap-protocol,audit_events_sherlock.csv
zap-protocol,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-zap-protocol-judging,repo=2024-03-zap-protocol-judging,audit_events_sherlock.csv
vvv-vesting-staking,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-vvv-vesting-staking,repo=2024-03-vvv-vesting-staking,audit_events_sherlock.csv
vvv-vesting-staking,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-vvv-vesting-staking-judging,repo=2024-03-vvv-vesting-staking-judging,audit_events_sherlock.csv
wagmileverage-v2,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-wagmileverage-v2,repo=2024-03-wagmileverage-v2,audit_events_sherlock.csv
wagmileverage-v2,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-wagmileverage-v2-judging,repo=2024-03-wagmileverage-v2-judging,audit_events_sherlock.csv
axis-finance,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-axis-finance,repo=2024-03-axis-finance,audit_events_sherlock.csv
axis-finance,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-axis-finance-judging,repo=2024-03-axis-finance-judging,audit_events_sherlock.csv
zivoe,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-zivoe,repo=2024-03-zivoe,audit_events_sherlock.csv
zivoe,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-zivoe-judging,repo=2024-03-zivoe-judging,audit_events_sherlock.csv
flat-money-fix-review,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-flat-money-fix-review-contest,repo=2024-03-flat-money-fix-review-contest,audit_events_sherlock.csv
flat-money-fix-review,sherlock,Sherlock,,2024-03-15T00:00:00Z,https://github.com/sherlock-audit/2024-03-flat-money-fix-review-contest-judging,repo=2024-03-flat-money-fix-review-contest-judging,audit_events_sherlock.csv
alchemix,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-alchemix,repo=2024-04-alchemix,audit_events_sherlock.csv
alchemix,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-alchemix-judging,repo=2024-04-alchemix-judging,audit_events_sherlock.csv
interest-rate-model,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-interest-rate-model,repo=2024-04-interest-rate-model,audit_events_sherlock.csv
interest-rate-model,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-interest-rate-model-judging,repo=2024-04-interest-rate-model-judging,audit_events_sherlock.csv
xkeeper,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-xkeeper,repo=2024-04-xkeeper,audit_events_sherlock.csv
xkeeper,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-xkeeper-judging,repo=2024-04-xkeeper-judging,audit_events_sherlock.csv
arcadia-pricing-module,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-arcadia-pricing-module,repo=2024-04-arcadia-pricing-module,audit_events_sherlock.csv
arcadia-pricing-module,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-arcadia-pricing-module-judging,repo=2024-04-arcadia-pricing-module-judging,audit_events_sherlock.csv
titles,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-titles,repo=2024-04-titles,audit_events_sherlock.csv
titles,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-titles-judging,repo=2024-04-titles-judging,audit_events_sherlock.csv
teller-finance,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-teller-finance,repo=2024-04-teller-finance,audit_events_sherlock.csv
teller-finance,sherlock,Sherlock,,2024-04-15T00:00:00Z,https://github.com/sherlock-audit/2024-04-teller-finance-judging,repo=2024-04-teller-finance-judging,audit_events_sherlock.csv
kwenta-x-perennial-integration-update,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-kwenta-x-perennial-integration-update,repo=2024-05-kwenta-x-perennial-integration-update,audit_events_sherlock.csv
kwenta-x-perennial-integration-update,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-kwenta-x-perennial-integration-update-judging,repo=2024-05-kwenta-x-perennial-integration-update-judging,audit_events_sherlock.csv
beefy-cowcentrated-liquidity-manager,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-beefy-cowcentrated-liquidity-manager,repo=2024-05-beefy-cowcentrated-liquidity-manager,audit_events_sherlock.csv
beefy-cowcentrated-liquidity-manager,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-beefy-cowcentrated-liquidity-manager-judging,repo=2024-05-beefy-cowcentrated-liquidity-manager-judging,audit_events_sherlock.csv
elfi-protocol,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-elfi-protocol,repo=2024-05-elfi-protocol,audit_events_sherlock.csv
elfi-protocol,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-elfi-protocol-judging,repo=2024-05-elfi-protocol-judging,audit_events_sherlock.csv
tokensoft-distributor-contracts-update,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-tokensoft-distributor-contracts-update,repo=2024-05-tokensoft-distributor-contracts-update,audit_events_sherlock.csv
tokensoft-distributor-contracts-update,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-tokensoft-distributor-contracts-update-judging,repo=2024-05-tokensoft-distributor-contracts-update-judging,audit_events_sherlock.csv
pooltogether,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-pooltogether,repo=2024-05-pooltogether,audit_events_sherlock.csv
pooltogether,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-pooltogether-judging,repo=2024-05-pooltogether-judging,audit_events_sherlock.csv
napier-update,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-napier-update,repo=2024-05-napier-update,audit_events_sherlock.csv
napier-update,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-napier-update-judging,repo=2024-05-napier-update-judging,audit_events_sherlock.csv
gamma-staking,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-gamma-staking,repo=2024-05-gamma-staking,audit_events_sherlock.csv
gamma-staking,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-gamma-staking-judging,repo=2024-05-gamma-staking-judging,audit_events_sherlock.csv
sophon,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-sophon,repo=2024-05-sophon,audit_events_sherlock.csv
sophon,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-sophon-judging,repo=2024-05-sophon-judging,audit_events_sherlock.csv
andromeda-ado,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-andromeda-ado,repo=2024-05-andromeda-ado,audit_events_sherlock.csv
andromeda-ado,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-andromeda-ado-judging,repo=2024-05-andromeda-ado-judging,audit_events_sherlock.csv
midas,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-midas,repo=2024-05-midas,audit_events_sherlock.csv
midas,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-midas-judging,repo=2024-05-midas-judging,audit_events_sherlock.csv
aleo,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-aleo,repo=2024-05-aleo,audit_events_sherlock.csv
aleo,sherlock,Sherlock,,2024-05-15T00:00:00Z,https://github.com/sherlock-audit/2024-05-aleo-judging,repo=2024-05-aleo-judging,audit_events_sherlock.csv
mellow,sherlock,Sherlock,,2024-06-15T00:00:00Z,https://github.com/sherlock-audit/2024-06-mellow,repo=2024-06-mellow,audit_events_sherlock.csv
mellow,sherlock,Sherlock,,2024-06-15T00:00:00Z,https://github.com/sherlock-audit/2024-06-mellow-judging,repo=2024-06-mellow-judging,audit_events_sherlock.csv
symmetrical-update-2,sherlock,Sherlock,,2024-06-15T00:00:00Z,https://github.com/sherlock-audit/2024-06-symmetrical-update-2,repo=2024-06-symmetrical-update-2,audit_events_sherlock.csv
symmetrical-update-2,sherlock,Sherlock,,2024-06-15T00:00:00Z,https://github.com/sherlock-audit/2024-06-symmetrical-update-2-judging,repo=2024-06-symmetrical-update-2-judging,audit_events_sherlock.csv
union-finance-update-2,sherlock,Sherlock,,2024-06-15T00:00:00Z,https://github.com/sherlock-audit/2024-06-union-finance-update-2,repo=2024-06-union-finance-update-2,audit_events_sherlock.csv
union-finance-update-2,sherlock,Sherlock,,2024-06-15T00:00:00Z,https://github.com/sherlock-audit/2024-06-union-finance-update-2-judging,repo=2024-06-union-finance-update-2-judging,audit_events_sherlock.csv
leveraged-vaults,sherlock,Sherlock,,2024-06-15T00:00:00Z,https://github.com/sherlock-audit/2024-06-leveraged-vaults,repo=2024-06-leveraged-vaults,audit_events_sherlock.csv
