protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-10-Avon-Contracts/M02%20copy.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2025-10-Avon-Contracts/M02 copy.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2022-08-1inch-exchange-aggregationrouter-v5.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2022-08-1inch-exchange-aggregationrouter-v5.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-07-aave-v3-core/CHANGELOG.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2025-07-aave-v3-core/CHANGELOG.md,scrape_github_strict_audit_reports.py
autonolas-governance,github_strict_search,OpenZeppelin,,,https://github.com/valory-xyz/autonolas-governance/blob/b513f6fd7fbf572d35b70e44426f7ae137ccef7e/audits/internal10/README.md,kw=openzeppelin; path=audits; ext=md; repo=autonolas-governance; file=audits/internal10/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/glcanvas-Analysis.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/glcanvas-Analysis.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/MrPotatoMagic-Q.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/MrPotatoMagic-Q.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/The_Kakers-Q.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/The_Kakers-Q.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/dimulski-Analysis.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/dimulski-Analysis.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/Toshii-Analysis.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/Toshii-Analysis.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/hunter_w3b-Analysis.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/hunter_w3b-Analysis.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-09-Gitcoin-VAD37/allo-v2/generated-docs/contracts/contracts/strategies/wrapped-voting-nftmint/NFT.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-09-Gitcoin-VAD37/allo-v2/generated-docs/contracts/contracts/strategies/wrapped-voting-nftmint/NFT.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-01-salty/4naly3er-report.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-01-salty/4naly3er-report.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-03-nudgexyz/4naly3er-report.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2025-03-nudgexyz/4naly3er-report.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/hunter_w3b-G.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/hunter_w3b-G.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-05-zer0-zdao-token.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2021-05-zer0-zdao-token.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-03-ondo-finance/4naly3er-report.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-03-ondo-finance/4naly3er-report.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-09-Gitcoin-VAD37/allo-v2/generated-docs/contracts/contracts/strategies/donation-voting-custom-registry/SimpleProjectRegistry.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-09-Gitcoin-VAD37/allo-v2/generated-docs/contracts/contracts/strategies/donation-voting-custom-registry/SimpleProjectRegistry.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-04-panoptic/4naly3er-report.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-04-panoptic/4naly3er-report.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-05-zer0-zns.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2021-05-zer0-zns.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-03-defi-saver.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2021-03-defi-saver.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-05-predy/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-05-predy/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-01-salty/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-01-salty/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-07-arcade/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-07-arcade/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-02-ai-arena/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-02-ai-arena/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-05-loop/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-05-loop/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-zksync/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-zksync/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-05-maia/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-05-maia/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-08-wildcat/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-08-wildcat/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-03-revert-lend/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-03-revert-lend/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-07-sui/bridge/evm/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2025-07-sui/bridge/evm/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-09-Gitcoin-VAD37/allo-v2/contracts/strategies/_poc/direct-grants-simple/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-09-Gitcoin-VAD37/allo-v2/contracts/strategies/_poc/direct-grants-simple/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-09-Gitcoin-VAD37/allo-v2/contracts/strategies/donation-voting-merkle-distribution-vault/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-09-Gitcoin-VAD37/allo-v2/contracts/strategies/donation-voting-merkle-distribution-vault/README.md,scrape_github_strict_audit_reports.py
term-finance-contracts,github_strict_search,OpenZeppelin,,,https://github.com/term-finance/term-finance-contracts/blob/262098c71578bbb9e54d6c2a8d2d88d112b9662a/audits/sigma-prime/05-24/tests/deps/@chainlink/contracts/src/v0.8/automation/README.md,kw=openzeppelin; path=audits; ext=md; repo=term-finance-contracts; file=audits/sigma-prime/05-24/tests/deps/@chainlink/contracts/src/v0.8/automation/README.md,scrape_github_strict_audit_reports.py
term-finance-contracts,github_strict_search,OpenZeppelin,,,https://github.com/term-finance/term-finance-contracts/blob/262098c71578bbb9e54d6c2a8d2d88d112b9662a/audits/sigma-prime/05-24/tests/deps/@chainlink/contracts/src/v0.8/automation/v2_2/README.md,kw=openzeppelin; path=audits; ext=md; repo=term-finance-contracts; file=audits/sigma-prime/05-24/tests/deps/@chainlink/contracts/src/v0.8/automation/v2_2/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-08-gte-perps/test/c4-poc/H06_fixed.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2025-08-gte-perps/test/c4-poc/H06_fixed.md,scrape_github_strict_audit_reports.py
smart-margin-v3,github_strict_search,OpenZeppelin,,,https://github.com/Kwenta/smart-margin-v3/blob/25ffd8b8ffcabc46c782ddb7ff18bd3f720d9659/audits/external/v3.0.0/kwenta-smv3-guhu.md,kw=openzeppelin; path=audits; ext=md; repo=smart-margin-v3; file=audits/external/v3.0.0/kwenta-smv3-guhu.md,scrape_github_strict_audit_reports.py
protocol-v2-ezkl-integration,github_strict_search,OpenZeppelin,,,https://github.com/zkonduit/protocol-v2-ezkl-integration/blob/fbbe8022ce6e1084bdca79c947c2277b866ec795/audits/sentiment_v2_zobront.md,kw=openzeppelin; path=audits; ext=md; repo=protocol-v2-ezkl-integration; file=audits/sentiment_v2_zobront.md,scrape_github_strict_audit_reports.py
liquidstaking,github_strict_search,OpenZeppelin,,,https://github.com/mateusfigmelo/LiquidStaking/blob/6cf270136d02faba81d9d19fac5eea6b13d6d10f/audits/[2024-03-14]%20Codehawks%20-%20CCIP%20SDL%20Pool%20Report.md,kw=openzeppelin; path=audits; ext=md; repo=LiquidStaking; file=audits/[2024-03-14] Codehawks - CCIP SDL Pool Report.md,scrape_github_strict_audit_reports.py
stakelink-hardhat,github_strict_search,OpenZeppelin,,,https://github.com/solidityDev05/stakelink-hardhat/blob/f7df37b9c6d2418e2fc5807a40b9c5f5e8ce7fae/audits/[2024-03-14]%20Codehawks%20-%20CCIP%20SDL%20Pool%20Report.md,kw=openzeppelin; path=audits; ext=md; repo=stakelink-hardhat; file=audits/[2024-03-14] Codehawks - CCIP SDL Pool Report.md,scrape_github_strict_audit_reports.py
2024-11-stakelink-mitigations,github_strict_search,OpenZeppelin,,,https://github.com/Cyfrin/2024-11-stakelink-mitigations/blob/a49d21416152095a6cea8db0733d4a438ad30915/audits/[2024-03-14]%20Codehawks%20-%20CCIP%20SDL%20Pool%20Report.md,kw=openzeppelin; path=audits; ext=md; repo=2024-11-stakelink-mitigations; file=audits/[2024-03-14] Codehawks - CCIP SDL Pool Report.md,scrape_github_strict_audit_reports.py
contracts,github_strict_search,OpenZeppelin,,,https://github.com/hoprnet/contracts/blob/c897d2a947440878708bc8a285d7f6786406e80a/audits/sc-audit-10-2025/docs/01-overview.md,kw=openzeppelin; path=audits; ext=md; repo=contracts; file=audits/sc-audit-10-2025/docs/01-overview.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-12-autonolas/governance/audits/token/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-12-autonolas/governance/audits/token/README.md,scrape_github_strict_audit_reports.py
ixs-v2-monorepo,github_strict_search,OpenZeppelin,,,https://github.com/IXS-Finance/ixs-v2-monorepo/blob/8d43734149516df06a32323f2f9580c1cbe54f32/audits/README.md,kw=openzeppelin; path=audits; ext=md; repo=ixs-v2-monorepo; file=audits/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-03-revert-lend-broken/README.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-03-revert-lend-broken/README.md,scrape_github_strict_audit_reports.py
smv3,github_strict_search,OpenZeppelin,,,https://github.com/Synthetixio/smv3/blob/86e193275a378fc0a84c7f56c81721490762eeec/audits/external/v3.0.0/kwenta-smv3-guhu.md,kw=openzeppelin; path=audits; ext=md; repo=smv3; file=audits/external/v3.0.0/kwenta-smv3-guhu.md,scrape_github_strict_audit_reports.py
smart-margin-v3-arbitrum,github_strict_search,OpenZeppelin,,,https://github.com/Kwenta/smart-margin-v3-arbitrum/blob/73ffbef6231961f544c25af5a8c50e3cf0b1fc07/audits/external/v3.0.0/kwenta-smv3-guhu.md,kw=openzeppelin; path=audits; ext=md; repo=smart-margin-v3-arbitrum; file=audits/external/v3.0.0/kwenta-smv3-guhu.md,scrape_github_strict_audit_reports.py
contracts,github_strict_search,OpenZeppelin,,,https://github.com/immutable/contracts/blob/9c9557bfc3a43b4f770d66ef74c68f2d7e001881/audits/token/202404-threat-model-preset-immutable-erc20.md,kw=openzeppelin; path=audits; ext=md; repo=contracts; file=audits/token/202404-threat-model-preset-immutable-erc20.md,scrape_github_strict_audit_reports.py
9lives.so,github_strict_search,OpenZeppelin,,,https://github.com/fluidity-money/9lives.so/blob/8a986e15992d78b6838610e17641843e4307396f/audits/README.md,kw=openzeppelin; path=audits; ext=md; repo=9lives.so; file=audits/README.md,scrape_github_strict_audit_reports.py
aave-v3-origin,github_strict_search,OpenZeppelin,,,https://github.com/aave-dao/aave-v3-origin/blob/1ce897ba99d5a9ab659861b591576cd4278e9e27/audits/2025-06-11_Stermi_Aave-v3.4_Report.md,kw=openzeppelin; path=audits; ext=md; repo=aave-v3-origin; file=audits/2025-06-11_Stermi_Aave-v3.4_Report.md,scrape_github_strict_audit_reports.py
governance,github_strict_search,OpenZeppelin,,,https://github.com/ArbitrumFoundation/governance/blob/d517b4e95270e236bae45b0917f6a26e9759b2ab/audits/code4rena_9_20_2023.md,kw=openzeppelin; path=audits; ext=md; repo=governance; file=audits/code4rena_9_20_2023.md,scrape_github_strict_audit_reports.py
peopay-core,github_strict_search,OpenZeppelin,,,https://github.com/peochain/PeoPay-Core/blob/b434257a2af249850b567cc403eecae9b0656afb/audits/SELF-AUDIT.md,kw=openzeppelin; path=audits; ext=md; repo=PeoPay-Core; file=audits/SELF-AUDIT.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2023-02-socket.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2023-02-socket.md,scrape_github_strict_audit_reports.py
portfolio,github_strict_search,OpenZeppelin,,,https://github.com/ilchovski98/portfolio/blob/73f41ba3d17ca645be8bc1aec1376bf561d4ee23/audits/contests/Renzo.md,kw=openzeppelin; path=audits; ext=md; repo=portfolio; file=audits/contests/Renzo.md,scrape_github_strict_audit_reports.py
klex-public-monorepo,github_strict_search,OpenZeppelin,,,https://github.com/Klaytn-Defi/klex-public-monorepo/blob/461da6c0cb9d80bed1f4c4757ec92838811d2979/audits/README.md,kw=openzeppelin; path=audits; ext=md; repo=klex-public-monorepo; file=audits/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-02-11-defi-app-cantina/M02_copy.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-02-11-defi-app-cantina/M02_copy.md,scrape_github_strict_audit_reports.py
singularity-v2,github_strict_search,OpenZeppelin,,,https://github.com/revenant-finance/singularity-v2/blob/8871daa0d9087543fc79e7e64a1453f09ff74ba6/audits/yAcademy-report.md,kw=openzeppelin; path=audits; ext=md; repo=singularity-v2; file=audits/yAcademy-report.md,scrape_github_strict_audit_reports.py
omni-protocol,github_strict_search,OpenZeppelin,,,https://github.com/beta-finance/Omni-Protocol/blob/b0207c1dc84f1aa34b1f1cda00e0da9af53f9ffe/audits/Code4rena_2023-11-betafinance.md,kw=openzeppelin; path=audits; ext=md; repo=Omni-Protocol; file=audits/Code4rena_2023-11-betafinance.md,scrape_github_strict_audit_reports.py
my,github_strict_search,OpenZeppelin,,,https://github.com/xisco-correa/My-Audits/blob/6288f68016b1b2d78a2f709a6d093d349d5aa298/audits/PasswordStore/Auditor%C3%ADaES.md,kw=openzeppelin; path=audits; ext=md; repo=My-Audits; file=audits/PasswordStore/AuditoríaES.md,scrape_github_strict_audit_reports.py
defi-stablecoin,github_strict_search,OpenZeppelin,,,https://github.com/johnmartins-hillary/defi-stablecoin/blob/1d84ff081a4765eed18cab9d69fd93cb233ec052/audits/codehawks-08-05-2023.md,kw=openzeppelin; path=audits; ext=md; repo=defi-stablecoin; file=audits/codehawks-08-05-2023.md,scrape_github_strict_audit_reports.py
wavaxapes,github_strict_search,OpenZeppelin,,,https://github.com/apesavax/wAvaxApes/blob/e40b0912afa58193938b6d31d3011bc196100ca0/audits/Blaize_Security_Jan_2024/docs/AvaxApes.md,kw=openzeppelin; path=audits; ext=md; repo=wAvaxApes; file=audits/Blaize_Security_Jan_2024/docs/AvaxApes.md,scrape_github_strict_audit_reports.py
ictt_bridge,github_strict_search,OpenZeppelin,,,https://github.com/captr1g/ICTT_Bridge/blob/8e0eaf20e0e6cf4541ca4267bc735ddecf8f5553/audits/README.md,kw=openzeppelin; path=audits; ext=md; repo=ICTT_Bridge; file=audits/README.md,scrape_github_strict_audit_reports.py
security,github_strict_search,OpenZeppelin,,,https://github.com/babylon-finance/security/blob/6eb825c972f0072db62e92b09bad22f423555af5/audits/20210413_Consensys/Consensys_Spot_Check.md,kw=openzeppelin; path=audits; ext=md; repo=security; file=audits/20210413_Consensys/Consensys_Spot_Check.md,scrape_github_strict_audit_reports.py
aave-umbrella,github_strict_search,OpenZeppelin,,,https://github.com/aave-dao/aave-umbrella/blob/d34359f567da4fbb58685e114cd1b824d8300fac/audits/Stermi/REPORT%20Aave%20RewardsController.md,kw=openzeppelin; path=audits; ext=md; repo=aave-umbrella; file=audits/Stermi/REPORT Aave RewardsController.md,scrape_github_strict_audit_reports.py
openzeppelin-contracts1,github_strict_search,OpenZeppelin,,,https://github.com/CeciliaOrlando/openzeppelin-contracts1/blob/10a776bae653a3d388e75954d44bd34d746e2dda/audits/README.md,kw=openzeppelin; path=audits; ext=md; repo=openzeppelin-contracts1; file=audits/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2024-02-ai-arena/4naly3er-report.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2024-02-ai-arena/4naly3er-report.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2021-08-pstake-finance.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2021-08-pstake-finance.md,scrape_github_strict_audit_reports.py
portfolio,github_strict_search,OpenZeppelin,,,https://github.com/ilchovski98/portfolio/blob/73f41ba3d17ca645be8bc1aec1376bf561d4ee23/audits/contests/TraitForge.md,kw=openzeppelin; path=audits; ext=md; repo=portfolio; file=audits/contests/TraitForge.md,scrape_github_strict_audit_reports.py
autonolas-governance,github_strict_search,OpenZeppelin,,,https://github.com/valory-xyz/autonolas-governance/blob/b513f6fd7fbf572d35b70e44426f7ae137ccef7e/audits/internal/README.md,kw=openzeppelin; path=audits; ext=md; repo=autonolas-governance; file=audits/internal/README.md,scrape_github_strict_audit_reports.py
protocol-core-solidity,github_strict_search,OpenZeppelin,,,https://github.com/cube-web3/protocol-core-solidity/blob/37a0f9c1bbd1c2e96559d4f62cda6d4e5bbb81aa/audits/resonance_security/02_12_2024/README.md,kw=openzeppelin; path=audits; ext=md; repo=protocol-core-solidity; file=audits/resonance_security/02_12_2024/README.md,scrape_github_strict_audit_reports.py
openzeppelin,github_strict_search,OpenZeppelin,,,https://github.com/agrocrypto/OpenZeppelin/blob/9e3f4d60c581010c4a3979480e07cc7752f124cc/audits/README.md,kw=openzeppelin; path=audits; ext=md; repo=OpenZeppelin; file=audits/README.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2025-03-nudgexyz/audit/H03.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2025-03-nudgexyz/audit/H03.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2020-12-growth-defi-v1.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2020-12-growth-defi-v1.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2023-03-eigenlabs-eigenlayer.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2023-03-eigenlabs-eigenlayer.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2020-09-aave-safety-module.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2020-09-aave-safety-module.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/0xepley-Analysis.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/0xepley-Analysis.md,scrape_github_strict_audit_reports.py
security-research-archive,github_strict_search,OpenZeppelin,,,https://github.com/VAD37/security-research-archive/blob/abd1af46759cc9fa6f2c5e14f6ca354e71041a65/audits/2023-10-nextgen/2023-10-nextgen-findings/data/mrudenko-Q.md,kw=openzeppelin; path=audits; ext=md; repo=security-research-archive; file=audits/2023-10-nextgen/2023-10-nextgen-findings/data/mrudenko-Q.md,scrape_github_strict_audit_reports.py
trace2inv-invariant-study-fse24,github_strict_search,OpenZeppelin,,,https://github.com/jeffchen006/Trace2Inv-Invariant-Study-FSE24/blob/b6691c7b056b8630c03b3e765ee2e95b543f8fec/audits/2020-05-mcdex-mai-protocol-v2.md,kw=openzeppelin; path=audits; ext=md; repo=Trace2Inv-Invariant-Study-FSE24; file=audits/2020-05-mcdex-mai-protocol-v2.md,scrape_github_strict_audit_reports.py
